config,n,w,b,white_piece,black_piece,positions,quiet_positions,always_win_stm,always_win_white,quiet_always_win_stm,quiet_always_win_white,deepest_white,deepest_black,deepest_white_quiet,deepest_black_quiet,wtm_win,wtm_draw,wtm_loss,btm_win,btm_draw,btm_loss,wtm_win_pct,wtm_draw_pct,wtm_loss_pct,btm_win_pct,btm_draw_pct,btm_loss_pct,q_wtm_win,q_wtm_draw,q_wtm_loss,q_btm_win,q_btm_draw,q_btm_loss,q_wtm_win_pct,q_wtm_draw_pct,q_wtm_loss_pct,q_btm_win_pct,q_btm_draw_pct,q_btm_loss_pct,deepest_white_pos,deepest_white_quiet_pos
QQQvB,11,3,1,queen,bishop,33981640,na,0,1,na,na,11,0,11,na,33981640,0,0,33981640,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bBk4","wQa1,wQb1,wQc1,bBk4"
QQQvB,12,3,1,queen,bishop,68715504,na,0,0,na,na,13,0,13,na,68715504,0,0,58597976,10117528,0,100.000000,0.000000,0.000000,85.276208,14.723792,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQc1,wQe1,bBi2","wQa1,wQc1,wQe1,bBi2"
QQQvBB,3,3,2,queen,bishop,1260,0,0,1,na,na,5,0,0,0,1260,0,0,1260,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wQa1,wQc1,wQa3,bBc2,bBb3",
QQQvBB,4,3,2,queen,bishop,43680,16,0,1,0,1,5,0,5,0,43680,0,0,43680,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,16,0,0,16,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bBd1,bBb3","wQa1,wQc1,wQa2,bBd3,bBb4"
QQQvBB,5,3,2,queen,bishop,531300,3504,0,0,0,1,7,0,7,0,531300,0,0,531068,232,0,100.000000,0.000000,0.000000,99.956334,0.043666,0.000000,3504,0,0,3504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQe1,bBc4,bBc5","wQa1,wQb1,wQe1,bBc4,bBc5"
QQQvBB,6,3,2,queen,bishop,3769920,75712,0,0,0,1,9,0,9,0,3769920,0,0,3641872,128048,0,100.000000,0.000000,0.000000,96.603429,3.396571,0.000000,75712,0,0,75712,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQc1,wQe1,bBb5,bBd5","wQa1,wQc1,wQe1,bBb5,bBd5"
QQQvBB,7,3,2,queen,bishop,19068840,762484,0,0,0,1,11,0,11,0,19068840,0,0,17903544,1165296,0,100.000000,0.000000,0.000000,93.889004,6.110996,0.000000,762484,0,0,762484,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQc1,wQe1,bBg2,bBd5","wQa1,wQc1,wQe1,bBg2,bBd5"
QQQvBB,8,3,2,queen,bishop,76245120,4868192,0,0,0,1,13,0,13,0,76245120,0,0,68933688,7311432,0,100.000000,0.000000,0.000000,90.410623,9.589377,0.000000,4868192,0,0,4868192,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQc1,wQg1,bBf3,bBd5","wQa1,wQc1,wQg1,bBf3,bBd5"
QQQvBB,9,3,2,queen,bishop,256215960,23106896,0,0,0,1,15,0,15,0,256215960,0,0,230797012,25418948,0,100.000000,0.000000,0.000000,90.079093,9.920907,0.000000,23106896,0,0,23106896,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQb1,wQd1,wQf1,bBi3,bBc5","wQb1,wQd1,wQf1,bBi3,bBc5"
QQQvBB,10,3,2,queen,bishop,752875200,na,0,0,na,na,19,0,19,na,752875200,0,0,677260068,75615132,0,100.000000,0.000000,0.000000,89.956485,10.043515,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQc1,wQd1,bBi2,bBe6","wQa1,wQc1,wQd1,bBi2,bBe6"
QQQvBB,11,3,2,queen,bishop,1987925940,na,0,0,na,na,31,0,31,na,1987925940,0,0,1787115780,200810160,0,100.000000,0.000000,0.000000,89.898509,10.101491,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQa2,bBh4,bBd8","wQa1,wQb1,wQa2,bBh4,bBd8"
QQQvBB,12,3,2,queen,bishop,4810085280,na,0,0,na,na,75,0,75,na,4247838608,562246672,0,1322057128,3488028152,0,88.311087,11.688913,0.000000,27.485108,72.514892,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQg1,wQi1,wQb5,bBl11,bBe12","wQg1,wQi1,wQb5,bBl11,bBe12"
QQQvK,3,3,1,queen,king,504,0,0,1,na,na,1,0,0,0,504,0,0,504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bKa2",
QQQvK,4,3,1,queen,king,7280,256,0,1,0,1,3,0,3,0,7280,0,0,7280,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,256,0,0,256,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQd1,bKc4","wQa1,wQb1,wQd1,bKc4"
QQQvK,5,3,1,queen,king,50600,4536,0,1,0,1,5,0,5,0,50600,0,0,50600,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,4536,0,0,4536,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQe1,wQb2,bKc4","wQa1,wQe1,wQb2,bKc4"
QQQvK,6,3,1,queen,king,235620,34832,0,1,0,1,5,0,5,0,235620,0,0,235620,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,34832,0,0,34832,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQb1,wQc1,wQd1,bKe5","wQb1,wQc1,wQd1,bKe5"
QQQvK,7,3,1,queen,king,847504,172680,0,1,0,1,5,0,5,0,847504,0,0,847504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,172680,0,0,172680,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bKf2","wQa1,wQb1,wQc1,bKf2"
QQQvK,8,3,1,queen,king,2541504,648832,0,1,0,1,7,0,7,0,2541504,0,0,2541504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,648832,0,0,648832,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQg1,bKe6","wQa1,wQb1,wQg1,bKe6"
QQQvK,9,3,1,queen,king,6654960,2010032,0,1,0,1,7,0,7,0,6654960,0,0,6654960,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,2010032,0,0,2010032,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bKg4","wQa1,wQb1,wQc1,bKg4"
QQQvK,10,3,1,queen,king,15684900,na,0,1,na,na,7,0,7,na,15684900,0,0,15684900,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bKg4","wQa1,wQb1,wQc1,bKg4"
QQQvK,11,3,1,queen,king,33981640,na,0,1,na,na,7,0,7,na,33981640,0,0,33981640,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bKi3","wQa1,wQb1,wQc1,bKi3"
QQQvK,12,3,1,queen,king,68715504,na,0,1,na,na,7,0,7,na,68715504,0,0,68715504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bKi3","wQa1,wQb1,wQc1,bKi3"
QQQvKK,3,3,2,queen,king,1260,0,0,1,na,na,5,0,0,0,1260,0,0,1260,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wQa1,wQc1,wQa3,bKc2,bKb3",
QQQvKK,4,3,2,queen,king,43680,16,0,1,0,1,5,0,5,0,43680,0,0,43680,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,16,0,0,16,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bKd2,bKd3","wQa1,wQc1,wQa2,bKd3,bKb4"
QQQvKK,5,3,2,queen,king,531300,3504,0,1,0,1,9,0,9,0,531300,0,0,531300,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,3504,0,0,3504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQc1,wQe1,bKb5,bKd5","wQa1,wQc1,wQe1,bKb5,bKd5"
QQQvKK,6,3,2,queen,king,3769920,75712,0,1,0,1,9,0,9,0,3769920,0,0,3769920,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,75712,0,0,75712,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bKf3,bKd5","wQa1,wQb1,wQc1,bKf3,bKd5"
QQQvKK,7,3,2,queen,king,19068840,762484,0,1,0,1,11,0,11,0,19068840,0,0,19068840,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,762484,0,0,762484,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQg1,wQb2,bKf5,bKe6","wQa1,wQg1,wQb2,bKf5,bKe6"
QQQvKK,8,3,2,queen,king,76245120,4868192,0,1,0,1,11,0,11,0,76245120,0,0,76245120,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,4868192,0,0,4868192,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bKd6,bKf7","wQa1,wQb1,wQc1,bKd6,bKf7"
QQQvKK,9,3,2,queen,king,256215960,23106896,0,1,0,1,11,0,11,0,256215960,0,0,256215960,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,23106896,0,0,23106896,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bKf3,bKg3","wQa1,wQb1,wQc1,bKf3,bKg3"
QQQvKK,10,3,2,queen,king,752875200,na,0,1,na,na,11,0,11,na,752875200,0,0,752875200,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bKi2,bKg3","wQa1,wQb1,wQc1,bKi2,bKg3"
QQQvKK,11,3,2,queen,king,1987925940,na,0,1,na,na,13,0,13,na,1987925940,0,0,1987925940,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQg1,wQh1,bKj2,bKd9","wQa1,wQg1,wQh1,bKj2,bKd9"
QQQvKK,12,3,2,queen,king,4810085280,na,0,1,na,na,13,0,13,na,4810085280,0,0,4810085280,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bKj2,bKe12","wQa1,wQb1,wQc1,bKj2,bKe12"
QQQvN,3,3,1,queen,knight,504,0,0,0,na,na,1,0,0,0,504,0,0,448,56,0,100.000000,0.000000,0.000000,88.888889,11.111111,0.000000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bNa2",
QQQvN,4,3,1,queen,knight,7280,24,0,1,0,1,3,0,3,0,7280,0,0,7280,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,24,0,0,24,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQd1,bNc4","wQa1,wQb1,wQd1,bNc4"
QQQvN,5,3,1,queen,knight,50600,1472,0,1,0,1,3,0,3,0,50600,0,0,50600,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,1472,0,0,1472,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bNe2","wQa1,wQb1,wQc1,bNd5"
QQQvN,6,3,1,queen,knight,235620,16624,0,1,0,1,5,0,5,0,235620,0,0,235620,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,16624,0,0,16624,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQe1,wQa2,wQa3,bNd4","wQe1,wQa2,wQa3,bNd4"
QQQvN,7,3,1,queen,knight,847504,101368,0,1,0,1,5,0,5,0,847504,0,0,847504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,101368,0,0,101368,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQc1,wQe1,bNd6","wQa1,wQc1,wQe1,bNd6"
QQQvN,8,3,1,queen,knight,2541504,433736,0,1,0,1,5,0,5,0,2541504,0,0,2541504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,433736,0,0,433736,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bNd6","wQa1,wQb1,wQc1,bNd6"
QQQvN,9,3,1,queen,knight,6654960,1466568,0,1,0,1,5,0,5,0,6654960,0,0,6654960,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,1466568,0,0,1466568,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bNg3","wQa1,wQb1,wQc1,bNg3"
QQQvN,10,3,1,queen,knight,15684900,na,0,1,na,na,7,0,7,na,15684900,0,0,15684900,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQi1,wQb2,bNf5","wQa1,wQi1,wQb2,bNf5"
QQQvN,11,3,1,queen,knight,33981640,na,0,1,na,na,7,0,7,na,33981640,0,0,33981640,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQd1,bNh6","wQa1,wQb1,wQd1,bNh6"
QQQvN,12,3,1,queen,knight,68715504,na,0,1,na,na,7,0,7,na,68715504,0,0,68715504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bNh3","wQa1,wQb1,wQc1,bNh3"
QQQvNN,3,3,2,queen,knight,1260,0,0,1,na,na,3,0,0,0,1260,0,0,1260,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bNa2,bNb2",
QQQvNN,4,3,2,queen,knight,43680,0,0,1,na,na,5,0,0,0,43680,0,0,43680,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bNd2,bNb3",
QQQvNN,5,3,2,queen,knight,531300,504,0,1,0,1,7,0,7,0,531300,0,0,531300,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,504,0,0,504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQd1,bNe3,bNc4","wQa1,wQb1,wQb2,bNe3,bNd5"
QQQvNN,6,3,2,queen,knight,3769920,21256,0,1,0,1,9,0,7,0,3769920,0,0,3769920,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,21256,0,0,21256,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQb2,wQe3,wQa5,bNd1,bNc4","wQa1,wQb1,wQd1,bNc4,bNf4"
QQQvNN,7,3,2,queen,knight,19068840,291892,0,1,0,1,9,0,9,0,19068840,0,0,19068840,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,291892,0,0,291892,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQb1,wQd1,wQf1,bNa5,bNe5","wQb1,wQd1,wQf1,bNa5,bNe5"
QQQvNN,8,3,2,queen,knight,76245120,2298392,0,1,0,1,9,0,9,0,76245120,0,0,76245120,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,2298392,0,0,2298392,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bNe2,bNe6","wQa1,wQb1,wQc1,bNe6,bNd7"
QQQvNN,9,3,2,queen,knight,256215960,12671548,0,1,0,1,9,0,9,0,256215960,0,0,256215960,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,12671548,0,0,12671548,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bNf3,bNg4","wQa1,wQb1,wQc1,bNf3,bNg4"
QQQvNN,10,3,2,queen,knight,752875200,na,0,1,na,na,11,0,11,na,752875200,0,0,752875200,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQd1,wQj1,bNi4,bNe7","wQa1,wQd1,wQj1,bNi4,bNe7"
QQQvNN,11,3,2,queen,knight,1987925940,na,0,1,na,na,11,0,11,na,1987925940,0,0,1987925940,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bNj3,bNi5","wQa1,wQb1,wQc1,bNj3,bNi5"
QQQvNN,12,3,2,queen,knight,4810085280,na,0,1,na,na,11,0,11,na,4810085280,0,0,4810085280,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bNh3,bNi4","wQa1,wQb1,wQc1,bNh3,bNi4"
QQQvQ,3,3,1,queen,queen,504,0,0,1,na,na,1,0,0,0,504,0,0,504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bQa2",
QQQvQ,4,3,1,queen,queen,7280,256,0,1,0,1,3,0,3,0,7280,0,0,7280,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,256,0,0,256,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQd1,bQc4","wQa1,wQb1,wQd1,bQc4"
QQQvQ,5,3,1,queen,queen,50600,4536,0,1,0,1,5,0,5,0,50600,0,0,50600,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,4536,0,0,4536,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQc1,wQe1,bQb3","wQa1,wQc1,wQe1,bQb3"
QQQvQ,6,3,1,queen,queen,235620,34832,0,0,0,1,7,0,7,0,235620,0,0,157416,78204,0,100.000000,0.000000,0.000000,66.809269,33.190731,0.000000,34832,0,0,34832,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQb1,wQc1,wQd1,bQe5","wQb1,wQc1,wQd1,bQe5"
QQQvQ,7,3,1,queen,queen,847504,172680,0,0,0,1,13,0,13,0,847504,0,0,545696,301808,0,100.000000,0.000000,0.000000,64.388605,35.611395,0.000000,172680,0,0,172680,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQd1,wQg1,bQc4","wQa1,wQd1,wQg1,bQc4"
QQQvQ,8,3,1,queen,queen,2541504,648832,0,0,0,0,3,0,3,0,1892744,648760,0,432,2541072,0,74.473383,25.526617,0.000000,0.016998,99.983002,0.000000,72,648760,0,0,648832,0,0.011097,99.988903,0.000000,0.000000,100.000000,0.000000,"wQh1,wQf2,wQc3,bQa6","wQh1,wQf2,wQc3,bQa6"
QQQvQ,9,3,1,queen,queen,6654960,2010032,0,0,0,0,1,0,0,0,4644928,2010032,0,352,6654608,0,69.796483,30.203517,0.000000,0.005289,99.994711,0.000000,0,2010032,0,0,2010032,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wQa1,wQb1,wQc1,bQd1",
QQQvQ,10,3,1,queen,queen,15684900,na,0,0,na,na,1,0,0,na,10287044,5397856,0,292,15684608,0,65.585652,34.414348,0.000000,0.001862,99.998138,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bQd1",
QQQvQ,11,3,1,queen,queen,33981640,na,0,0,na,na,1,0,0,na,20999544,12982096,0,308,33981332,0,61.796735,38.203265,0.000000,0.000906,99.999094,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bQd1",
QQQvQ,12,3,1,queen,queen,68715504,na,0,0,na,na,1,0,0,na,40118768,28596736,0,312,68715192,0,58.383866,41.616134,0.000000,0.000454,99.999546,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bQd1",
QQQvQQ,3,3,2,queen,queen,1260,0,0,0,na,na,5,0,0,0,1260,0,0,740,520,0,100.000000,0.000000,0.000000,58.730159,41.269841,0.000000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wQb1,wQa2,wQc2,bQa3,bQc3",
QQQvQQ,4,3,2,queen,queen,43680,16,0,0,0,1,7,5,7,0,43680,0,0,20084,23560,36,100.000000,0.000000,0.000000,45.979853,53.937729,0.082418,16,0,0,16,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQa2,bQc3,bQd3","wQa1,wQc1,wQa2,bQd3,bQb4"
QQQvQQ,5,3,2,queen,queen,531300,3504,0,0,0,1,11,9,11,0,531300,0,0,220272,310980,48,100.000000,0.000000,0.000000,41.459063,58.531903,0.009034,3504,0,0,3504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQa2,bQe3,bQc5","wQa1,wQb1,wQa2,bQe3,bQc5"
QQQvQQ,6,3,2,queen,queen,3769920,75712,0,0,0,0,9,0,9,0,2934512,835408,0,4,3769916,0,77.840166,22.159834,0.000000,0.000106,99.999894,0.000000,40,75672,0,4,75708,0,0.052832,99.947168,0.000000,0.005283,99.994717,0.000000,"wQa1,wQb1,wQd1,bQa3,bQf4","wQf1,wQd3,wQb4,bQa2,bQe6"
QQQvQQ,7,3,2,queen,queen,19068840,762484,0,0,0,0,15,0,0,0,13953396,5115444,0,0,19068840,0,73.173806,26.826194,0.000000,0.000000,100.000000,0.000000,0,762484,0,0,762484,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wQb1,wQc1,wQe1,bQg2,bQb3",
QQQvQQ,8,3,2,queen,queen,76245120,4868192,0,0,0,0,3,0,0,0,21612,76223508,0,0,76245120,0,0.028345,99.971655,0.000000,0.000000,100.000000,0.000000,0,4868192,0,0,4868192,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wQa1,wQb1,wQc1,bQa2,bQc2",
QQQvQQ,9,3,2,queen,queen,256215960,23106896,0,0,0,0,3,0,0,0,19846,256196114,0,0,256215960,0,0.007746,99.992254,0.000000,0.000000,100.000000,0.000000,0,23106896,0,0,23106896,0,0.000000,100.000000,0.000000,0.000000,100.000000,0.000000,"wQa1,wQb1,wQc1,bQa2,bQc2",
QQQvQQ,10,3,2,queen,queen,752875200,na,0,0,na,na,3,0,0,na,18216,752856984,0,0,752875200,0,0.002420,99.997580,0.000000,0.000000,100.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bQa2,bQc2",
QQQvQQ,11,3,2,queen,queen,1987925940,na,0,0,na,na,3,0,0,na,21666,1987904274,0,0,1987925940,0,0.001090,99.998910,0.000000,0.000000,100.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bQa2,bQc2",
QQQvQQ,12,3,2,queen,queen,4810085280,na,0,0,na,na,3,0,0,na,24340,4810060940,0,0,4810085280,0,0.000506,99.999494,0.000000,0.000000,100.000000,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bQa2,bQc2",
QQQvR,3,3,1,queen,rook,504,0,0,1,na,na,1,0,0,0,504,0,0,504,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bRa2",
QQQvR,4,3,1,queen,rook,7280,256,0,1,0,1,3,0,3,0,7280,0,0,7280,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,256,0,0,256,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQd1,bRc4","wQa1,wQb1,wQd1,bRc4"
QQQvR,5,3,1,queen,rook,50600,4536,0,1,0,1,5,0,5,0,50600,0,0,50600,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,4536,0,0,4536,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQd1,wQa2,wQb3,bRe5","wQd1,wQa2,wQb3,bRe5"
QQQvR,6,3,1,queen,rook,235620,34832,0,1,0,1,5,0,5,0,235620,0,0,235620,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,34832,0,0,34832,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bRd5","wQa1,wQb1,wQc1,bRd5"
QQQvR,7,3,1,queen,rook,847504,172680,0,0,0,1,7,0,7,0,847504,0,0,636904,210600,0,100.000000,0.000000,0.000000,75.150560,24.849440,0.000000,172680,0,0,172680,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQa1,wQb1,wQc1,bRg4","wQa1,wQb1,wQc1,bRg4"
QQQvR,8,3,1,queen,rook,2541504,648832,0,0,0,1,13,0,13,0,2541504,0,0,1894128,647376,0,100.000000,0.000000,0.000000,74.527839,25.472161,0.000000,648832,0,0,648832,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQb1,wQc1,wQg1,bRa4","wQb1,wQc1,wQg1,bRa4"
QQQvR,9,3,1,queen,rook,6654960,2010032,0,0,0,1,25,0,25,0,6654960,0,0,4953248,1701712,0,100.000000,0.000000,0.000000,74.429418,25.570582,0.000000,2010032,0,0,2010032,0,0,100.000000,0.000000,0.000000,100.000000,0.000000,0.000000,"wQc1,wQg1,wQa3,bRi2","wQc1,wQg1,wQa3,bRi2"
QQQvR,10,3,1,queen,rook,15684900,na,0,0,na,na,1,0,0,na,10287044,5397856,0,138500,15546400,0,65.585652,34.414348,0.000000,0.883015,99.116985,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bRd1",
QQQvR,11,3,1,queen,rook,33981640,na,0,0,na,na,1,0,0,na,20999544,12982096,0,224560,33757080,0,61.796735,38.203265,0.000000,0.660827,99.339173,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bRd1",
QQQvR,12,3,1,queen,rook,68715504,na,0,0,na,na,1,0,0,na,40118768,28596736,0,348504,68367000,0,58.383866,41.616134,0.000000,0.507169,99.492831,0.000000,na,na,na,na,na,na,na,na,na,na,na,na,"wQa1,wQb1,wQc1,bRd1",
